,id,subject_class,subject_id,object_class,object_id,context_class,context_id,created_at,description,action_template_id,value,is_hidden,ext_data,action
1050,666961,DealActualStagePoint,230467,User,120.0,Deal,5888.0,1632126516,"Panfurov, Ivan, Старший менеджер по продажам отдела техники, выбрал пункт чек-листа 6. ИТОГ: клиент точно определился с моделью техники (возможно наша и/или техника конкурентов) в сделке №5888 - <rb-link object=""Deal"" text=""5888.Сделка с клиентом ООО Тригорское"" params=""{&quot;id&quot;:5888,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1051,666960,DealActualStagePoint,230466,User,120.0,Deal,5888.0,1632126514,"Panfurov, Ivan, Старший менеджер по продажам отдела техники, выбрал пункт чек-листа 5. ИТОГ: у клиента сформировано четкое намерение законтрактоваться в ближайшие 3 месяца в сделке №5888 - <rb-link object=""Deal"" text=""5888.Сделка с клиентом ООО Тригорское"" params=""{&quot;id&quot;:5888,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1052,666959,Deal,5583,User,159.0,Deal,5583.0,1632126514,"Zhigulskiy, Viktor, Менеджер по продажам отдела продаж техники, изменил значение в поле ""Дата контрактации"" в сделке №5583 - <rb-link object=""Deal"" text=""5583.Сделка с клиентом КФХ Стебнюк CASE 6150"" params=""{&quot;id&quot;:5583,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 11.10.2021.",85,,False,,
1053,666958,Deal,5888,User,120.0,Deal,5888.0,1632126509,"Panfurov, Ivan изменил этап сделки №5888 - <rb-link object=""Deal"" text=""5888.Сделка с клиентом ООО Тригорское"" params=""{&quot;id&quot;:5888,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новый этап: 2. Презентационная работа. Клиент: <rb-link object=""Company"" text=""ООО Тригорское"" params=""{&quot;id&quot;:3955}""></rb-link>.",14,,False,,
1054,666957,DealActualStagePoint,230461,User,120.0,Deal,5888.0,1632126507,"Panfurov, Ivan, Старший менеджер по продажам отдела техники, выбрал пункт чек-листа 6. Клиент планирует контрактацию (не покупку!) в ближайшие 6 месяцев в сделке №5888 - <rb-link object=""Deal"" text=""5888.Сделка с клиентом ООО Тригорское"" params=""{&quot;id&quot;:5888,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1055,666956,Comment,66275,User,159.0,Deal,5583.0,1632126505,"Zhigulskiy, Viktor создал новый комментарий ""Клиент сообщил в телефонной беседе, что готовность к переговорам в рамках закупки техники для окончательного его решения, будет ближе к середине октября"" в сделке №5583 - <rb-link object=""Deal"" text=""5583.Сделка с клиентом КФХ Стебнюк CASE 6150"" params=""{&quot;id&quot;:5583,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",3,,False,,
1056,666955,DealActualStagePoint,230455,User,120.0,Deal,5888.0,1632126504,"Panfurov, Ivan, Старший менеджер по продажам отдела техники, выбрал пункт чек-листа 5. Выявление детальной информации (занести ответы на вопросы пп 5.1-5.5 в раздел «Коммуникация») в сделке №5888 - <rb-link object=""Deal"" text=""5888.Сделка с клиентом ООО Тригорское"" params=""{&quot;id&quot;:5888,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1057,666954,Deal,5888,User,120.0,Deal,5888.0,1632126501,"Panfurov, Ivan, Старший менеджер по продажам отдела техники, изменил значение в поле ""Дата контрактации"" в сделке №5888 - <rb-link object=""Deal"" text=""5888.Сделка с клиентом ООО Тригорское"" params=""{&quot;id&quot;:5888,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 30.11.2021.",85,,False,,
1058,666953,Deal,5888,User,120.0,Deal,5888.0,1632126496,"Panfurov, Ivan, Старший менеджер по продажам отдела техники, изменил значение в поле ""Дата контрактации"" в сделке №5888 - <rb-link object=""Deal"" text=""5888.Сделка с клиентом ООО Тригорское"" params=""{&quot;id&quot;:5888,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 05.10.2021.",85,,False,,
1059,666952,DealProduct,8810,User,120.0,Deal,5888.0,1632126491,"Panfurov, Ivan изменил скидку на товар <rb-link object=""Product"" text=""Трактор New Holland T7060 PC RN76A3 C 100 01"" params=""{&quot;id&quot;:438,&quot;type&quot;:&quot;product&quot;}""></rb-link> в сделке - <rb-link object=""Deal"" text=""5888.Сделка с клиентом ООО Тригорское"" params=""{&quot;id&quot;:5888,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новый размер скидки: -5833.3334 USD.",22,,False,,
1060,666951,Event,48423,User,167.0,Company,4446.0,1632126475,"Zuev, Alexey завершил событие календаря задача: Встреча ООО ""Рассвет"" (Захаровский р-н).",28,,False,,
1061,666950,Event,48423,User,167.0,Event,48423.0,1631221200,"Задача завершена - Встреча ООО ""Рассвет"" (Захаровский р-н). Ответственный: Zuev, Alexey. Автор: Zuev, Alexey. Клиент: <rb-link object=""Company"" text=""ООО &quot;Рассвет&quot; (Захаровский р-н)"" params=""{&quot;id&quot;:4446}""></rb-link>. Завершить не позднее: 10.09.2021.",92,,True,,
1062,666949,Event,48423,User,167.0,Event,48423.0,1632126475,"Задача завершена - Встреча ООО ""Рассвет"" (Захаровский р-н). Ответственный: Zuev, Alexey. Автор: Zuev, Alexey. Клиент: <rb-link object=""Company"" text=""ООО &quot;Рассвет&quot; (Захаровский р-н)"" params=""{&quot;id&quot;:4446}""></rb-link>. Завершить не позднее: 10.09.2021.",50,,False,,
1063,666948,Comment,66274,User,167.0,Event,48423.0,1632126474,"Zuev, Alexey создал новый комментарий ""Встреча с клиентом.Клиента заинтересовал case ecolo tiger 875 который запускаться будет в ООО Лаг сервис договорились съездить на демо."" в задаче - <rb-link object=""Events"" text=""Встреча ООО &quot;Рассвет&quot; (Захаровский р-н)"" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48423&quot;}}""></rb-link>.",87,,False,,
1064,666947,DealProduct,8810,User,120.0,Deal,5888.0,1632126473,"Panfurov, Ivan добавил 1 ед. товара <rb-link object=""Product"" text=""Трактор New Holland T7060 PC RN76A3 C 100 01"" params=""{&quot;id&quot;:438,&quot;type&quot;:&quot;product&quot;}""></rb-link> в сделку - <rb-link object=""Deal"" text=""5888.Сделка с клиентом ООО Тригорское"" params=""{&quot;id&quot;:5888,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",19,,False,,
1065,666946,Event,48179,User,68.0,Deal,5030.0,1632126462,"Dolmatov, Evgeny завершил событие календаря, по сделке <rb-link object=""Deal"" text=""5030.Сделка с клиентом ООО &quot;Нива&quot;(Долгоруково) МТР 8 ряд"" params=""{&quot;id&quot;:5030,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>, задача: Встреча ООО ""Нива""(Долгоруково)",29,,False,,
1066,666945,Event,48179,User,68.0,Company,632.0,1632126462,"Dolmatov, Evgeny завершил событие календаря задача: Встреча ООО ""Нива""(Долгоруково).",28,,False,,
1067,666944,Event,48179,User,68.0,Event,48179.0,1630443600,"Задача завершена - Встреча ООО ""Нива""(Долгоруково). Ответственный: Dolmatov, Evgeny. Автор: Dolmatov, Evgeny. Клиент: <rb-link object=""Company"" text=""ООО &quot;Нива&quot;(Долгоруково)"" params=""{&quot;id&quot;:632}""></rb-link>. Завершить не позднее: 01.09.2021.",92,,True,,
1068,666943,Event,48179,User,68.0,Event,48179.0,1632126461,"Задача завершена - Встреча ООО ""Нива""(Долгоруково). Ответственный: Dolmatov, Evgeny. Автор: Dolmatov, Evgeny. Клиент: <rb-link object=""Company"" text=""ООО &quot;Нива&quot;(Долгоруково)"" params=""{&quot;id&quot;:632}""></rb-link>. Завершить не позднее: 01.09.2021.",50,,False,,
1069,666942,Comment,66273,User,68.0,Event,48179.0,1632126461,"Dolmatov, Evgeny создал новый комментарий ""Встреча с клиентом у него на базе. Потребность в сеялке остается актуальной. Сказал что приедет посмотреть и постарается оплатить до НГ."" в задаче - <rb-link object=""Events"" text=""Встреча ООО &quot;Нива&quot;(Долгоруково)"" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48179&quot;}}""></rb-link>.",87,,False,,
1070,666941,Comment,66273,User,68.0,Deal,5030.0,1632126461,"Dolmatov, Evgeny, Менеджер по продажам техники, создал новый комментарий ""Встреча с клиентом у него на базе. Потребность в сеялке остается актуальной. Сказал что приедет посмотреть и постарается оплатить до НГ."" в задаче - <rb-link object=""Events"" text=""Встреча ООО &quot;Нива&quot;(Долгоруково)"" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48179&quot;}}""></rb-link>, связанной со сделкой №5030 - <rb-link object=""Deal"" text=""5030.Сделка с клиентом ООО &quot;Нива&quot;(Долгоруково) МТР 8 ряд"" params=""{&quot;id&quot;:5030,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",88,,False,,
